scaleID,scaleCategory,scaleText,scaleTextMin,scaleTextMax,comprehensionCheck,comprehensionCheckRequestedResponse,priorTrialIdx,priorSliderStart,priorResponse,priorRT,timeElapsed,subjectID,prolificID,studyID,sessionID,DEBUG
54,personality,I see myself as someone who prefers work that is routine,Strongly disagree,Strongly agree,0,,37,50,50,3919,217269,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
11,face processing,I see myself as someone who is mean,Strongly disagree,Strongly agree,0,,38,50,52,3503,220773,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
42,personality,I see myself as someone who tends to be lazy,Strongly disagree,Strongly agree,0,,39,50,49,4192,224965,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
56,personality,I see myself as someone who is sometimes rude to others,Strongly disagree,Strongly agree,0,,40,50,25,7991,232957,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
60,personality,I see myself as someone who has few artistic interests,Strongly disagree,Strongly agree,0,,41,50,57,6183,239141,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
20,personality,I see myself as someone who is talkative,Strongly disagree,Strongly agree,0,,42,50,49,3671,242814,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
26,personality,I see myself as someone who is helpful and unselfish with others,Strongly disagree,Strongly agree,0,,43,50,67,4575,247390,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
,ATTENTION CHECK,Please drag the slider all the way to the end labeled HAMBURGER,HOTDOG,HAMBURGER,1,100,44,50,100,7951,255342,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
43,personality,"I see myself as someone who is emotionally stable, not easily upset",Strongly disagree,Strongly agree,0,,45,50,76,8135,263478,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
21,personality,I see myself as someone who tends to find fault with others,Strongly disagree,Strongly agree,0,,46,50,47,4335,267814,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
47,personality,I see myself as someone who perseveres until the task is finished,Strongly disagree,Strongly agree,0,,47,50,84,4487,272302,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
29,personality,I see myself as someone who is curious about many different things,Strongly disagree,Strongly agree,0,,48,50,78,8216,280518,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
1,demographic,I consider myself as:,Not at all feminine,Totally feminine,0,,49,50,26,4535,285054,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
3,demographic,How would you describe your political views?,Very conservative,Very liberal,0,,50,50,71,5431,290486,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
37,personality,I see myself as someone who tends to be disorganized,Strongly disagree,Strongly agree,0,,51,50,58,4847,295334,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
59,personality,"I see myself as someone who likes to reflect, play with ideas",Strongly disagree,Strongly agree,0,,52,50,41,5383,300719,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
8,face processing,I see myself as someone who is unhappy,Strongly disagree,Strongly agree,0,,53,50,52,5543,306263,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
6,face processing,I see myself as someone who is dominant,Strongly disagree,Strongly agree,0,,54,50,31,3223,309487,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
62,personality,I see myself as someone who is easily distracted,Strongly disagree,Strongly agree,0,,55,50,68,3655,313143,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
44,personality,I see myself as someone who is inventive,Strongly disagree,Strongly agree,0,,56,50,75,3919,317063,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
40,personality,I see myself as someone who tends to be quiet,Strongly disagree,Strongly agree,0,,57,50,30,5135,322199,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
52,personality,I see myself as someone who does things efficiently,Strongly disagree,Strongly agree,0,,58,50,52,4063,326263,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
58,personality,I see myself as someone who gets nervous easily,Strongly disagree,Strongly agree,0,,59,50,69,3103,329367,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
28,personality,"I see myself as someone who is relaxed, handles stress well",Strongly disagree,Strongly agree,0,,60,50,51,4663,334031,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
34,personality,"I see myself as someone who is ingenious, a deep thinker",Strongly disagree,Strongly agree,0,,61,50,28,6687,340719,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
49,personality,"I see myself as someone who values artistic, aesthetic experiences",Strongly disagree,Strongly agree,0,,62,50,54,5223,345943,pwj3,0009,6914ebe81814f5c4d4daa911,6917706198a50162482954fa,0
60,personality,I see myself as someone who has few artistic interests,Strongly disagree,Strongly agree,0,,1,50,48,5190,24069,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
25,personality,I see myself as someone who is reserved,Strongly disagree,Strongly agree,0,,2,50,49,1796,25869,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
48,personality,I see myself as someone who can be moody,Strongly disagree,Strongly agree,0,,3,50,49,1980,27851,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
20,personality,I see myself as someone who is talkative,Strongly disagree,Strongly agree,0,,4,50,49,1288,29141,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
50,personality,"I see myself as someone who is sometimes shy, inhibited",Strongly disagree,Strongly agree,0,,5,50,49,3133,32277,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
41,personality,I see myself as someone who is generally trusting,Strongly disagree,Strongly agree,0,,6,50,49,4668,36948,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
18,face processing,I see myself as someone who is egotistic,Strongly disagree,Strongly agree,0,,7,50,49,1517,38468,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
28,personality,"I see myself as someone who is relaxed, handles stress well",Strongly disagree,Strongly agree,0,,8,50,49,1751,40220,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
2,demographic,I consider myself as:,Not at all masculine,Totally masculine,0,,9,50,49,3876,44099,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
19,face processing,I see myself as someone who is responsible,Strongly disagree,Strongly agree,0,,10,50,72,4320,48421,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
58,personality,I see myself as someone who gets nervous easily,Strongly disagree,Strongly agree,0,,11,50,50,1957,50380,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
14,face processing,I see myself as someone who is weird,Strongly disagree,Strongly agree,0,,12,50,44,3605,53989,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
4,demographic,How important would you say religion is in your own life?,Not very important,Very important,0,,13,50,62,7661,61651,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
21,personality,I see myself as someone who tends to find fault with others,Strongly disagree,Strongly agree,0,,14,50,51,2079,63731,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
3,demographic,How would you describe your political views?,Very conservative,Very liberal,0,,15,50,50,1696,65428,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
47,personality,I see myself as someone who perseveres until the task is finished,Strongly disagree,Strongly agree,0,,16,50,50,2277,67708,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
23,personality,"I see myself as someone who is depressed, blue",Strongly disagree,Strongly agree,0,,17,50,50,2261,69972,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
40,personality,I see myself as someone who tends to be quiet,Strongly disagree,Strongly agree,0,,18,50,50,1646,71620,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
57,personality,I see myself as someone who makes plans and follows through with them,Strongly disagree,Strongly agree,0,,19,50,55,5846,77468,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
17,face processing,I see myself as someone who is caring,Strongly disagree,Strongly agree,0,,20,50,74,3581,81052,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
8,face processing,I see myself as someone who is unhappy,Strongly disagree,Strongly agree,0,,21,50,50,1685,82740,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
55,personality,"I see myself as someone who is outgoing, sociable",Strongly disagree,Strongly agree,0,,22,50,50,1382,84125,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
51,personality,I see myself as someone who is considerate and kind to almost everyone,Strongly disagree,Strongly agree,0,,23,50,68,3941,88068,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
15,face processing,I see myself as someone who is intelligent,Strongly disagree,Strongly agree,0,,24,50,91,5319,93388,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
42,personality,I see myself as someone who tends to be lazy,Strongly disagree,Strongly agree,0,,25,50,33,2662,96053,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
63,personality,"I see myself as someone who is sophisticated in art, music, or literature",Strongly disagree,Strongly agree,0,,26,50,49,2221,98276,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
5,face processing,I see myself as someone who is trustworthy,Strongly disagree,Strongly agree,0,,27,50,69,4117,102396,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
34,personality,"I see myself as someone who is ingenious, a deep thinker",Strongly disagree,Strongly agree,0,,28,50,50,2301,104700,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
24,personality,"I see myself as someone who is original, comes up with new ideas",Strongly disagree,Strongly agree,0,,29,50,56,3141,107844,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
43,personality,"I see myself as someone who is emotionally stable, not easily upset",Strongly disagree,Strongly agree,0,,30,50,49,1981,109827,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
36,personality,I see myself as someone who has a forgiving nature,Strongly disagree,Strongly agree,0,,31,50,57,3111,112940,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
39,personality,I see myself as someone who has an active imagination,Strongly disagree,Strongly agree,0,,32,50,50,4095,117036,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
37,personality,I see myself as someone who tends to be disorganized,Strongly disagree,Strongly agree,0,,33,50,50,13157,130196,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
44,personality,I see myself as someone who is inventive,Strongly disagree,Strongly agree,0,,34,50,50,1903,132101,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
52,personality,I see myself as someone who does things efficiently,Strongly disagree,Strongly agree,0,,35,50,50,2558,134661,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
26,personality,I see myself as someone who is helpful and unselfish with others,Strongly disagree,Strongly agree,0,,36,50,58,2741,137404,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
31,personality,I see myself as someone who starts quarrels with others,Strongly disagree,Strongly agree,0,,37,50,43,8095,145500,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
,ATTENTION CHECK,Please drag the slider all the way to the end labeled HAMBURGER,HOTDOG,HAMBURGER,1,100,38,50,100,5614,151115,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
27,personality,I see myself as someone who can be somewhat careless,Strongly disagree,Strongly agree,0,,39,50,42,3864,154981,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
61,personality,I see myself as someone who likes to cooperate with others,Strongly disagree,Strongly agree,0,,40,50,50,2068,157052,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
13,face processing,I see myself as someone who is aggressive,Strongly disagree,Strongly agree,0,,41,50,42,2831,159884,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
30,personality,I see myself as someone who is full of energy,Strongly disagree,Strongly agree,0,,42,50,56,3607,163492,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
62,personality,I see myself as someone who is easily distracted,Strongly disagree,Strongly agree,0,,43,50,49,3062,166557,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
32,personality,I see myself as someone who is a reliable worker,Strongly disagree,Strongly agree,0,,44,50,85,3541,170100,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
22,personality,I see myself as someone who does a thorough job,Strongly disagree,Strongly agree,0,,45,50,50,3070,173173,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
53,personality,I see myself as someone who remains calm in tense situations,Strongly disagree,Strongly agree,0,,46,50,50,3396,176571,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
33,personality,I see myself as someone who can be tense,Strongly disagree,Strongly agree,0,,47,50,50,1728,178301,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
56,personality,I see myself as someone who is sometimes rude to others,Strongly disagree,Strongly agree,0,,48,50,43,3549,181853,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
45,personality,I see myself as someone who has an assertive personality,Strongly disagree,Strongly agree,0,,49,50,50,1470,183325,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
38,personality,I see myself as someone who worries a lot,Strongly disagree,Strongly agree,0,,50,50,50,1597,184925,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
59,personality,"I see myself as someone who likes to reflect, play with ideas",Strongly disagree,Strongly agree,0,,51,50,50,4061,188989,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
,ATTENTION CHECK,Please drag the slider all the way to the end labeled STRAWBERRY,STRAWBERRY,PINEAPPLE,1,0,52,50,0,4527,193518,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
46,personality,I see myself as someone who can be cold and aloof,Strongly disagree,Strongly agree,0,,53,50,43,2470,195989,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
35,personality,I see myself as someone who generates a lot of enthusiasm,Strongly disagree,Strongly agree,0,,54,50,50,1990,197981,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
29,personality,I see myself as someone who is curious about many different things,Strongly disagree,Strongly agree,0,,55,50,55,3005,200988,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
49,personality,"I see myself as someone who values artistic, aesthetic experiences",Strongly disagree,Strongly agree,0,,56,50,50,1447,202436,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
6,face processing,I see myself as someone who is dominant,Strongly disagree,Strongly agree,0,,57,50,50,2366,204805,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
1,demographic,I consider myself as:,Not at all feminine,Totally feminine,0,,58,50,50,2637,207445,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
11,face processing,I see myself as someone who is mean,Strongly disagree,Strongly agree,0,,59,50,22,2701,210148,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
54,personality,I see myself as someone who prefers work that is routine,Strongly disagree,Strongly agree,0,,60,50,50,3295,213444,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
12,face processing,I see myself as someone who is boring,Strongly disagree,Strongly agree,0,,61,50,19,2854,216299,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
16,face processing,I see myself as someone who is confident,Strongly disagree,Strongly agree,0,,62,50,61,4279,220580,f5f9,cd4d,6914ebe81814f5c4d4daa911,69177d4bbed457e58941bd67,0
23,personality,"I see myself as someone who is depressed, blue",Strongly disagree,Strongly agree,0,,1,50,27,13845,46765,ozgt,52c8,6914ebe81814f5c4d4daa911,69178542f62be381995d8a03,0
2,demographic,I consider myself as:,Not at all masculine,Totally masculine,0,,2,50,52,9196,55964,ozgt,52c8,6914ebe81814f5c4d4daa911,69178542f62be381995d8a03,0
15,face processing,I see myself as someone who is intelligent,Strongly disagree,Strongly agree,0,,3,50,68,5293,61259,ozgt,52c8,6914ebe81814f5c4d4daa911,69178542f62be381995d8a03,0
41,personality,I see myself as someone who is generally trusting,Strongly disagree,Strongly agree,0,,4,50,60,5971,67233,ozgt,52c8,6914ebe81814f5c4d4daa911,69178542f62be381995d8a03,0
22,personality,I see myself as someone who does a thorough job,Strongly disagree,Strongly agree,0,,5,50,79,5945,73180,ozgt,52c8,6914ebe81814f5c4d4daa911,69178542f62be381995d8a03,0
31,personality,I see myself as someone who starts quarrels with others,Strongly disagree,Strongly agree,0,,6,50,29,7309,80491,ozgt,52c8,6914ebe81814f5c4d4daa911,69178542f62be381995d8a03,0
39,personality,I see myself as someone who has an active imagination,Strongly disagree,Strongly agree,0,,7,50,65,6016,86509,ozgt,52c8,6914ebe81814f5c4d4daa911,69178542f62be381995d8a03,0
32,personality,I see myself as someone who is a reliable worker,Strongly disagree,Strongly agree,0,,8,50,69,5606,92117,ozgt,52c8,6914ebe81814f5c4d4daa911,69178542f62be381995d8a03,0
47,personality,I see myself as someone who perseveres until the task is finished,Strongly disagree,Strongly agree,0,,9,50,69,5107,97226,ozgt,52c8,6914ebe81814f5c4d4daa911,69178542f62be381995d8a03,0
8,face processing,I see myself as someone who is unhappy,Strongly disagree,Strongly agree,0,,10,50,76,4386,101615,ozgt,52c8,6914ebe81814f5c4d4daa911,69178542f62be381995d8a03,0
