"","scaleID","scaleCategory","scaleText","scaleTextMin","scaleTextMax","comprehensionCheck","comprehensionCheckRequestedResponse","priorTrialIdx","priorSliderStart","priorResponse","priorRT","timeElapsed","subjectID","prolificID","studyID","sessionID","DEBUG"
"445",13,"face processing","I see myself as someone who is aggressive","Strongly disagree","Strongly agree",0,NA,11,50,0,7104,109769,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"446",60,"personality","I see myself as someone who has few artistic interests","Strongly disagree","Strongly agree",0,NA,12,50,100,4114,113884,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"447",46,"personality","I see myself as someone who can be cold and aloof","Strongly disagree","Strongly agree",0,NA,13,50,100,3952,117837,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"448",25,"personality","I see myself as someone who is reserved","Strongly disagree","Strongly agree",0,NA,14,50,100,3009,120847,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"449",40,"personality","I see myself as someone who tends to be quiet","Strongly disagree","Strongly agree",0,NA,15,50,100,3750,124598,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"450",36,"personality","I see myself as someone who has a forgiving nature","Strongly disagree","Strongly agree",0,NA,16,50,100,3224,127823,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"451",2,"demographic","I consider myself as:","Not at all masculine","Totally masculine",0,NA,17,50,0,5095,132919,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"452",27,"personality","I see myself as someone who can be somewhat careless","Strongly disagree","Strongly agree",0,NA,18,50,15,6570,139490,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"453",16,"face processing","I see myself as someone who is confident","Strongly disagree","Strongly agree",0,NA,19,50,54,3878,143369,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"454",6,"face processing","I see myself as someone who is dominant","Strongly disagree","Strongly agree",0,NA,20,50,0,3519,146889,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"455",51,"personality","I see myself as someone who is considerate and kind to almost everyone","Strongly disagree","Strongly agree",0,NA,21,50,100,4364,151254,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"456",59,"personality","I see myself as someone who likes to reflect, play with ideas","Strongly disagree","Strongly agree",0,NA,22,50,100,4940,156195,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"457",14,"face processing","I see myself as someone who is weird","Strongly disagree","Strongly agree",0,NA,23,50,0,3634,159830,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"458",44,"personality","I see myself as someone who is inventive","Strongly disagree","Strongly agree",0,NA,24,50,53,3634,163464,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"459",47,"personality","I see myself as someone who perseveres until the task is finished","Strongly disagree","Strongly agree",0,NA,25,50,100,5005,168470,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"460",61,"personality","I see myself as someone who likes to cooperate with others","Strongly disagree","Strongly agree",0,NA,26,50,100,3543,172014,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"461",29,"personality","I see myself as someone who is curious about many different things","Strongly disagree","Strongly agree",0,NA,27,50,100,4518,176533,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"462",35,"personality","I see myself as someone who generates a lot of enthusiasm","Strongly disagree","Strongly agree",0,NA,28,50,100,3796,180330,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"463",5,"face processing","I see myself as someone who is trustworthy","Strongly disagree","Strongly agree",0,NA,29,50,100,2779,183110,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"464",1,"demographic","I consider myself as:","Not at all feminine","Totally feminine",0,NA,30,50,100,4469,187580,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"465",NA,"ATTENTION CHECK","Please drag the slider all the way to the end labeled HAMBURGER","HOTDOG","HAMBURGER",1,100,31,50,100,5461,193042,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"466",62,"personality","I see myself as someone who is easily distracted","Strongly disagree","Strongly agree",0,NA,32,50,51,5316,198359,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"467",18,"face processing","I see myself as someone who is egotistic","Strongly disagree","Strongly agree",0,NA,33,50,53,3585,201945,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"468",63,"personality","I see myself as someone who is sophisticated in art, music, or literature","Strongly disagree","Strongly agree",0,NA,34,50,0,4018,205964,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"469",20,"personality","I see myself as someone who is talkative","Strongly disagree","Strongly agree",0,NA,35,50,100,3237,209202,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"470",30,"personality","I see myself as someone who is full of energy","Strongly disagree","Strongly agree",0,NA,36,50,100,3045,212248,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"471",41,"personality","I see myself as someone who is generally trusting","Strongly disagree","Strongly agree",0,NA,37,50,100,3020,215269,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"472",39,"personality","I see myself as someone who has an active imagination","Strongly disagree","Strongly agree",0,NA,38,50,100,4606,219876,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"473",23,"personality","I see myself as someone who is depressed, blue","Strongly disagree","Strongly agree",0,NA,39,50,0,3461,223338,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"474",53,"personality","I see myself as someone who remains calm in tense situations","Strongly disagree","Strongly agree",0,NA,40,50,100,3025,226364,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"475",11,"face processing","I see myself as someone who is mean","Strongly disagree","Strongly agree",0,NA,41,50,0,3108,229473,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"476",31,"personality","I see myself as someone who starts quarrels with others","Strongly disagree","Strongly agree",0,NA,42,50,0,4247,233721,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"477",38,"personality","I see myself as someone who worries a lot","Strongly disagree","Strongly agree",0,NA,43,50,0,6247,239969,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"478",50,"personality","I see myself as someone who is sometimes shy, inhibited","Strongly disagree","Strongly agree",0,NA,44,50,100,3643,243613,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"479",49,"personality","I see myself as someone who values artistic, aesthetic experiences","Strongly disagree","Strongly agree",0,NA,45,50,100,3894,247508,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"480",24,"personality","I see myself as someone who is original, comes up with new ideas","Strongly disagree","Strongly agree",0,NA,46,50,0,4044,251553,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"481",57,"personality","I see myself as someone who makes plans and follows through with them","Strongly disagree","Strongly agree",0,NA,47,50,53,4057,255611,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"482",NA,"ATTENTION CHECK","Please drag the slider all the way to the end labeled STRAWBERRY","STRAWBERRY","PINEAPPLE",1,0,48,50,0,6342,261954,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"483",28,"personality","I see myself as someone who is relaxed, handles stress well","Strongly disagree","Strongly agree",0,NA,49,50,52,4316,266271,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"484",33,"personality","I see myself as someone who can be tense","Strongly disagree","Strongly agree",0,NA,50,50,52,4045,270316,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"485",32,"personality","I see myself as someone who is a reliable worker","Strongly disagree","Strongly agree",0,NA,51,50,100,3227,273544,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"486",22,"personality","I see myself as someone who does a thorough job","Strongly disagree","Strongly agree",0,NA,52,50,84,4562,278107,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"487",55,"personality","I see myself as someone who is outgoing, sociable","Strongly disagree","Strongly agree",0,NA,53,50,1,3648,281756,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"488",21,"personality","I see myself as someone who tends to find fault with others","Strongly disagree","Strongly agree",0,NA,54,50,0,3206,284963,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"489",12,"face processing","I see myself as someone who is boring","Strongly disagree","Strongly agree",0,NA,55,50,52,4713,289677,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"490",19,"face processing","I see myself as someone who is responsible","Strongly disagree","Strongly agree",0,NA,56,50,100,4452,294130,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"491",17,"face processing","I see myself as someone who is caring","Strongly disagree","Strongly agree",0,NA,57,50,100,2858,296989,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"492",52,"personality","I see myself as someone who does things efficiently","Strongly disagree","Strongly agree",0,NA,58,50,85,4721,301711,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"493",54,"personality","I see myself as someone who prefers work that is routine","Strongly disagree","Strongly agree",0,NA,59,50,1,6733,308445,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"494",56,"personality","I see myself as someone who is sometimes rude to others","Strongly disagree","Strongly agree",0,NA,60,50,0,4116,312562,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"495",34,"personality","I see myself as someone who is ingenious, a deep thinker","Strongly disagree","Strongly agree",0,NA,61,50,100,3914,316477,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"496",42,"personality","I see myself as someone who tends to be lazy","Strongly disagree","Strongly agree",0,NA,62,50,100,4796,321274,"8uma","9ef3","6914ebe81814f5c4d4daa911","69178e2dbde06233eb577635",0
"497",32,"personality","I see myself as someone who is a reliable worker","Strongly disagree","Strongly agree",0,NA,1,50,63,13482,35881,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"498",2,"demographic","I consider myself as:","Not at all masculine","Totally masculine",0,NA,2,50,39,14075,49957,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"499",1,"demographic","I consider myself as:","Not at all feminine","Totally feminine",0,NA,3,50,34,13722,63680,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"500",59,"personality","I see myself as someone who likes to reflect, play with ideas","Strongly disagree","Strongly agree",0,NA,4,50,54,9527,73208,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"501",22,"personality","I see myself as someone who does a thorough job","Strongly disagree","Strongly agree",0,NA,5,50,53,5490,78700,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"502",26,"personality","I see myself as someone who is helpful and unselfish with others","Strongly disagree","Strongly agree",0,NA,6,50,69,4230,82930,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"503",12,"face processing","I see myself as someone who is boring","Strongly disagree","Strongly agree",0,NA,7,50,31,5588,88520,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"504",45,"personality","I see myself as someone who has an assertive personality","Strongly disagree","Strongly agree",0,NA,8,50,57,7201,95721,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"505",11,"face processing","I see myself as someone who is mean","Strongly disagree","Strongly agree",0,NA,9,50,8,6697,102419,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"506",43,"personality","I see myself as someone who is emotionally stable, not easily upset","Strongly disagree","Strongly agree",0,NA,10,50,42,4772,107192,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"507",56,"personality","I see myself as someone who is sometimes rude to others","Strongly disagree","Strongly agree",0,NA,11,50,11,3971,111165,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"508",60,"personality","I see myself as someone who has few artistic interests","Strongly disagree","Strongly agree",0,NA,12,50,26,5533,116699,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"509",30,"personality","I see myself as someone who is full of energy","Strongly disagree","Strongly agree",0,NA,13,50,46,3592,120292,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"510",15,"face processing","I see myself as someone who is intelligent","Strongly disagree","Strongly agree",0,NA,14,50,52,3803,124095,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"511",27,"personality","I see myself as someone who can be somewhat careless","Strongly disagree","Strongly agree",0,NA,15,50,21,5301,129397,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"512",44,"personality","I see myself as someone who is inventive","Strongly disagree","Strongly agree",0,NA,16,50,46,4190,133588,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"513",33,"personality","I see myself as someone who can be tense","Strongly disagree","Strongly agree",0,NA,17,50,49,5809,139398,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"514",18,"face processing","I see myself as someone who is egotistic","Strongly disagree","Strongly agree",0,NA,18,50,24,4176,143574,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"515",14,"face processing","I see myself as someone who is weird","Strongly disagree","Strongly agree",0,NA,19,50,58,9828,153404,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"516",6,"face processing","I see myself as someone who is dominant","Strongly disagree","Strongly agree",0,NA,20,50,54,7450,160856,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"517",55,"personality","I see myself as someone who is outgoing, sociable","Strongly disagree","Strongly agree",0,NA,21,50,57,6748,167604,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"518",38,"personality","I see myself as someone who worries a lot","Strongly disagree","Strongly agree",0,NA,22,50,48,3851,171456,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"519",46,"personality","I see myself as someone who can be cold and aloof","Strongly disagree","Strongly agree",0,NA,23,50,37,4394,175851,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"520",37,"personality","I see myself as someone who tends to be disorganized","Strongly disagree","Strongly agree",0,NA,24,50,38,5133,180985,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"521",NA,"ATTENTION CHECK","Please drag the slider all the way to the end labeled HAMBURGER","HOTDOG","HAMBURGER",1,100,25,50,100,3823,184808,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"522",58,"personality","I see myself as someone who gets nervous easily","Strongly disagree","Strongly agree",0,NA,26,50,32,5111,189920,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"523",23,"personality","I see myself as someone who is depressed, blue","Strongly disagree","Strongly agree",0,NA,27,50,22,5388,195309,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"524",13,"face processing","I see myself as someone who is aggressive","Strongly disagree","Strongly agree",0,NA,28,50,5,4233,199542,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
"525",16,"face processing","I see myself as someone who is confident","Strongly disagree","Strongly agree",0,NA,29,50,53,3978,203521,"plg5","2a8f","6914ebe81814f5c4d4daa911","69177dc1c71cdda29e3dd6a7",0
